type	title	URL	comment	UNRELATED	NEUT	POS	NEG	GIOIA	FIDUCIA	TRISTEZZA	RABBIA	PAURA	DISGUSTO	SORPRESA	TREPIDAZIONE	SARCASM	EMOTIONS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	A Roma c’è una sola Esselunga , in questo periodo non mi è permesso andare perché troppo lontana da casa mia , ho il carrello online pronto ma non trovo slot aperti neanche collegandomi in piena notte e non riesco a farmi consegnare la spesa :(	0	0	0	1	0	0	1	0	0	0	0	1	0	PESSIMISM
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Servizio online pessimo... imparate dai piccoli come Cortilia... state gestendo malissimo la situazione mentre loro che rispetto alla vostra potenza sono nulla consegnano ogni settimana senza problemi. Assurdo Esselunga delusione enorme!	0	0	0	1	0	0	1	0	0	1	1	0	0	DISGUST - DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	DOMANI VADO DAI CARABINIERI A DENUNCIARLI. IN VIALE JENNER DOVEVANO CHIUDERE ALLE 20.00: DALLE 19.10 IN POI NON HANNO PIÙ FATTO ENTRARE NESSUNO. LO STORE ALL'INTERNO ERA SEMIVUOTO. IO PER FORTUNA ERO ANDATA A PRENDERE SOLO COSE CHE NON AVEVO TROVATO IN UN ALTRO MARKET.	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Siete il top del mercato però aiutateci di più con spesa oline grazie bravissimi	0	0	1	1	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Io sono così esasperata ogni notte al tentativo di prenotare la consegna che ho proprio deciso di cambiare supermercato!! È davvero frustrante stare li ad aspettare che vengano caricati slot che non sono verdi neanche una frazione di secondo, ma appaio	0	0	0	1	0	0	1	0	1	0	0	0	0	DESPAIR
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	È vero sempre gentili e disponibili. Forse unico neo la prova della febbre solo dopo aver fatto la coda. Io settimana scorsa ho fatto coda x un'ora e solo all'ingresso mi hanno provato la febbre. Forse sarebbe meglio provarla subito. All'inizio della coda.... Unico appunto. Per il resto Esselunga SEMPRE!!!!!	0	0	1	1	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	DOVEROSO ringraziare tutti i dipendenti che ogni giorno sono in prima linea per garantirci il necessario. Un enorme e sentito GRAZIE a questi Angeli in divisa blu.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie per la dolce sorpresa di Pasqua, Esselunga. Molto gradita	0	0	1	0	0	1	0	0	0	0	1	0	0	TRUST - SURPRISE
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	bravi, bravissimi. Anche sulla spesa on line sono gli unici su Roma che consegnano in breve termine e liberano slot continuamente. Consegne puntualissimi, prodotti super. Grazie mille	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a tutti dipendenti dell'Esselunga.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Mi manca la mia ESSELUNGA. ......Grazie per essere sempre presenti	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Potenziate il servizio di spesa online, così è assurdo , non ci soni mai orari disponibili e in molti giorni e orari non consegnate proprio	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie esselunga siete i migliori e grazie il personale	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Ragazzi è tutto molto bello, grazie grazie e solo grazie, però se invece di venire tutti i giorni a fare la spesa veniste una volta a settimana, oppure evitaste la domenica di venire solo per il pane, vi saremmo tutti grati anche noi dipendenti e forse ne usciremo tutti prima di quello che si dice....	1	0	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a tutti voi...anche se in questo periodo non posso venire a fare la spesa perché fuori zona...ma mi manca molto la vostra gentilezza e il vostro ordine e pulizia..spero che possa venire al piu presto da voi...	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Ci manca moltissimo, non poter fare la spesa come facevamo prima del virus. Siamo clienti con carta oro da quando ha aperto. Ora perché siamo fuori comune non ci è permesso. Non lo trovo giusto....	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Buongiorno purtroppo non posso recarmi da voi perché distante 20 km, peccato che non mi sia stato possibile fare la spesa online perché sempre tutto esaurito	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Da 11 anni eravate il mio sppuntamento fisso settimanale... Sono settimane che tento di ordinare per i miei genitori ultraottantenni e per me ma..... ormai code di ore fuori dai supermercati per slot che escono già rossi.... capisco la difficoltà e apprezzo moltissimo il vostro lavoro ma.... peccato.	0	0	1	1	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Buongiorno accettate i buoni spesa ad Alessandria??	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Io vi sto tradendo perche’ dal 13 Marzo non riesco piu’ ad ordinare da voi e non mi fanno uscire dal paesello...	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Lasciateli a casa i vostri dipendenti domenica e lunedì	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a voi!orgogliosa di lavorare da piu’di 20 anni nella vostra azienda!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Cliente da più di 10 anni, purtroppo non riesco a fare la spesa on line, speriamo che presto ritorni tutto normale!!!	0	0	1	1	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Ma come è possibile che e' sempre tutto pieno??a mezzanotte e cinque nemmeno un posto libero per la nuova giornata sbloccata	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie per la vostra disponibilita',efficienza anche nelle consegne, io vengo una volta alla settimana ed ora non faccio la coda perché sono over 65!!!!!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a voi per l' impegno, la disponibilità e la gentilezza . Il grande Signor Slunga sarebbe fiero di voi. Così come lo siamo noi	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Meno male che in in 23 giorni di isolamento fiduciario ho potuto contare sulla consegna a domicilio del sigma vicino casa.... Sarei già morta di fame se avessi dovuto aspettare l'esselunga	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Mi manchi Esselunga...chissà quando potrò ritornare a fare la spesa da voi!!!	0	0	1	0	0	0	1	0	0	0	0	0	0	SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Si ma impossibile farsi portare spesa a casa anche x chi come me nn puo venire x che invalida.. Almeno una via preferenziale ogni tanto non sarebbe male.	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Mi unisco ai suoi complimenti, ho sempre trovato connesse/i gentilissimi e in questo periodo ancor di più. Un complimento però a voi che ringraziate e riconoscete i vostri dipendenti per ciò che fanno! Un caro saluto a tutti.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie ma mi sento un po’ presa in giro ... ho un abbonamento di consegna a casa pagato ben prima del problema corona virus e nonostante ciò non riesco a prenotare la spesa online ... almeno dare una “priorità” a chi ha già prepagato un servizio.	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Molto delusa da Esselunga ... a Bologna la spesa online è bloccata da giorni. Peccato.	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Vorrei ringraziare tutti i dipendenti del negozio Esselunga di Modena,sono una persona disabile e mai come in questi giorni ho trovato gentilezza,disponibilità e cortesia...grazie a tutti!!!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Purtroppo la spesa online e diventata un miraggio e l app e addiruttura bloccato invece in questo momento sarebbe utile soprattutto x tanti anziani	0	0	0	1	0	0	1	0	0	0	1	0	0	DISAPPOINTMENT
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Si davvero gentili e cordiali..siete sempre ben forniti non è mai mancato nulla nei vs scaffali..considerando l assalto che c'è e fanno alcune persone...mi raccomando non lievitate i prezzi....e verdura e frutta più italiana che spagnola. Grazie per il vs lavoro	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	In questo periodo non posso venire da voi perché nonostante ci siano 2 esselunga a 5 km. Da casa non sono nel mio comune. Mi mancate molto spero finisca presto questo bruttissimo momento. Vostra affezionata cliente	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Anch'io cliente fissa per spesa online ma adesso peccato non riesco ad usufruire del servizio,	0	0	1	1	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Esselunga, pensa un.po' di più ai tuoi dipendenti, le domeniche stai chiusa e così anche a Pasqua e Pasquetta,altrimenti stando aperta ,invogli la gente a uscire,perché i dipendenti vanno preservatiiiii!!!!	0	0	0	1	0	0	0	1	0	0	0	0	0	ANGER
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Ciao. Vorrei sapere domani venerdì 10/4 siete aperti a Milano?	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Nella consegna di stamattina il vostro operatore si è rifiutato di portare la spesa al piano (anche se gli ho detto più volte che non avevo nessuna intenzione di aprire la porta di casa e che poteva lasciare tutto fuori come sempre senza alcun contatto diretto), adducendo non meglio precisate nuove istruzioni. Il tutto con la mascherina bellamente abbassata sotto il mento. Il risultato è che, quasi come favore, mi è stato messo tutto per terra nell'ascensore per poi tirare su io al piano la spesa, con buona pace dell'igiene e con i sacchetti uno sopra all'altro tutti schiacciati. Non capisco veramente il senso, vi ho già scritto reclamo ma lo ripeto anche qui. Per me no, ma per un anziano, oltre a quanto sopra lamentato, ciò comporta anche un'assurda fatica in più. È un momento difficile per tutti, ma forse tutti dovremmo aiutarci.	0	0	0	1	0	0	0	1	0	0	1	0	0	OUTRAGE
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Noi tutti ringraziamo I dipendenti x quello che danno e fanno x i clienti.... Ma se voi rispettate il loro lavoro a PASQUA e PASQUETTA tutti i negozi devono rimanere chiusi.... Anche loro hanno una famiglia... Rispettiamo..	0	0	1	1	0	1	0	1	0	0	0	0	0	TRUST - ANGER
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie mille sono cliente da piu di 30 anni è l esselunga è il migliore supermercato...qualitá prezzi gentilezza disponibilitá professionalitá vi contraddistingue dagli altri supermercati...complimenti e grazie x il vostro lavoro	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a voi dipedenti..ma guardate bene persone senza maschera e guanti..deve essere piu rigorosi..e non lasciate dentro persone irresponsabili per se stessi e i altri...	0	0	1	1	0	1	0	0	1	0	0	1	0	TRUST - ANXIETY
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie ai vostri dipendenti, dal primo all’ultimo !	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Vado una volta a settimana a esselunga. Gentilezza cortesia ed ora anche ricerca di sicurezza per loro e per noi. Bravi	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie ai dipendenti di Esselunga, tutti! Prego per voi e le vostre famiglie	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Siete incredibile! Peccato non esistere in Brasile! Quando sono a Milano, me piace molto stare nel super in Adriano! Complimenti a tutti ed a Isa, la mia amica Brasiliana che lavora li!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a tutti i dipendenti sempre gentilissimi . Solo e sempre Esselunga cliente fedelissima da 20 anni ❤️❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Vendete / regalate una mascherina a ogni cliente sprovvisto, all’ingresso. Non fate entrare senza mascherine! 	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a tutti quelli che devono lavorare x far andare avanti le cose essenziali.. Ultimamente vado altrove a fare la spesa... 2 h di fila.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a tutti i dipendenti Esselunga per l’impegno di questi giorni, vi voglio bene ❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	State facendo davvero un gran lavoro. Grazie a tutti voi..	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Esselunga C'è un post che gira su Facebook molto strano che voi regalate un buono 250€in cambio dei nostri dati ????? a me sembra strano ma tra i miei contatti ho visto ha provato diversa gente.....	0	0	0	1	0	0	0	0	1	0	1	0	0	ALARM
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie a Esselunga ed ai suoi dipendenti, cortesia, gentilezza, professionalità, sicurezza regnano sovrani !!! Il miglior supermercato... senza alcun dubbio !!!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Esselunga sempre la migliore, peccato che sia a 20 km da casa... ma purtroppo abito in un feudo coop. Qualche slot in più x le spesa on line sarebbe gradito.	0	0	1	1	0	1	1	0	0	0	0	0	0	TRUST - SADNESS
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Grazie ai dipendenti Esselunga di Moncalieri!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Consegnate anche a Chieri? Grazie	0	1	0	0	0	0	0	0	0	0	0	0	0	
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Esselunga sempre!!!! Un grazie grandissimo a tutti quelli che ci lavorano!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
Facebook Ad	Esselunga - Il nostro grazie, a tutti voi	https://it-it.facebook.com/Esselunga/videos/508809060002819/?__tn__=-R	Non riesco ad andare in altri supermercati e in questo periodo siete una delle poche certezze per noi. Sugli scaffali non manca mai niente e riuscite ad essere sempre gentili e sorridenti (sono i vostri occhi a sorridere) nonostante la fatica	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
